TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
2449,2024-06-30,Sony WH-1000XM5,Electronics,South,Offline,5,29999,149995,Cash,CUST1168
2450,2024-05-24,Wilson Tennis Racket,Sports,West,Online,7,5499,38493,Cash,CUST1117
2451,2024-04-21,Levi's 501 Jeans,Clothing,South,Offline,4,3999,15996,Net Banking,CUST1172
2452,2024-02-22,Adidas Hoodie,Clothing,South,Online,6,3499,20994,Credit Card,CUST1161
2453,2024-05-18,Wooden Bookshelf,Furniture,West,Online,5,8999,44995,UPI,CUST1198
2454,2024-01-28,Samsung Galaxy S23,Electronics,East,Online,2,79999,159998,Cash,CUST1057
2455,2024-06-04,Nike Running Shoes,Clothing,West,Online,10,8499,84990,Credit Card,CUST1135
2456,2024-05-02,Olive Oil Premium,Groceries,West,Offline,8,599,4792,Net Banking,CUST1024
2457,2024-06-15,Dell Laptop 15,Electronics,South,Online,5,65000,325000,Credit Card,CUST1167
2458,2024-03-09,Nike Running Shoes,Clothing,West,Online,7,8499,59493,Credit Card,CUST1117
2459,2024-05-08,L'Oreal Shampoo,Beauty,South,Online,9,499,4491,Cash,CUST1138
2460,2024-06-26,Greek Yogurt Pack,Groceries,East,Offline,3,199,597,Net Banking,CUST1096
2461,2024-04-04,Dove Body Lotion,Beauty,South,Offline,6,349,2094,Credit Card,CUST1035
2462,2024-03-23,Wooden Bookshelf,Furniture,North,Offline,2,8999,17998,UPI,CUST1083
2463,2024-02-27,Dumbbell Set 10kg,Sports,North,Online,8,3499,27992,UPI,CUST1034
2464,2024-05-28,Wilson Tennis Racket,Sports,East,Online,10,5499,54990,Net Banking,CUST1108
2465,2024-05-31,Organic Almonds 500g,Groceries,North,Online,1,699,699,Credit Card,CUST1141
2466,2024-06-01,Ergonomic Chair,Furniture,East,Online,5,15999,79995,UPI,CUST1103
2467,2024-03-11,HP Printer 3755,Electronics,South,Offline,3,12999,38997,Credit Card,CUST1105
2468,2024-04-28,Zara Floral Dress,Clothing,West,Offline,4,2999,11996,Net Banking,CUST1187
2469,2024-05-28,Swim Goggles Pro,Sports,South,Online,10,999,9990,Credit Card,CUST1067
2470,2024-03-15,Organic Almonds 500g,Groceries,North,Online,7,699,4893,Credit Card,CUST1083
2471,2024-02-13,JBL Bluetooth Speaker,Electronics,East,Online,4,6999,27996,Credit Card,CUST1101
2472,2024-04-12,Brown Rice 5kg,Groceries,East,Online,5,399,1995,UPI,CUST1091
2473,2024-05-13,JBL Bluetooth Speaker,Electronics,East,Offline,5,6999,34995,Cash,CUST1170
2474,2024-01-11,Fresh Orange Juice,Groceries,North,Online,4,149,596,Net Banking,CUST1067
2475,2024-01-28,Dumbbell Set 10kg,Sports,South,Online,3,3499,10497,Net Banking,CUST1094
2476,2024-01-04,Samsung Galaxy S23,Electronics,East,Online,4,79999,319996,Net Banking,CUST1026
2477,2024-05-31,Dumbbell Set 10kg,Sports,East,Offline,6,3499,20994,Net Banking,CUST1074
2478,2024-01-25,Dumbbell Set 10kg,Sports,South,Offline,5,3499,17495,Net Banking,CUST1114
2479,2024-05-25,HP Printer 3755,Electronics,South,Offline,1,12999,12999,Net Banking,CUST1041
2480,2024-04-16,L'Oreal Shampoo,Beauty,East,Offline,7,499,3493,UPI,CUST1176
2481,2024-02-01,Apple AirPods Pro,Electronics,South,Online,3,24999,74997,Cash,CUST1153
2482,2024-06-01,Dell Laptop 15,Electronics,East,Online,4,65000,260000,Net Banking,CUST1095
2483,2024-02-12,Organic Almonds 500g,Groceries,East,Offline,2,699,1398,UPI,CUST1088
2484,2024-06-05,Cycling Helmet,Sports,East,Offline,3,2999,8997,Cash,CUST1046
2485,2024-02-01,Wilson Tennis Racket,Sports,East,Offline,5,5499,27495,Net Banking,CUST1007
2486,2024-03-07,Ergonomic Chair,Furniture,South,Online,3,15999,47997,UPI,CUST1095
2487,2024-06-01,H&M Formal Shirt,Clothing,West,Online,4,1999,7996,Cash,CUST1080
2488,2024-01-02,IKEA Study Desk,Furniture,East,Offline,2,12999,25998,Credit Card,CUST1042
2489,2024-06-28,Wilson Tennis Racket,Sports,South,Online,3,5499,16497,Credit Card,CUST1017
2490,2024-04-30,Puma Track Pants,Clothing,North,Online,3,2499,7497,Net Banking,CUST1197
2491,2024-03-10,Swim Goggles Pro,Sports,North,Offline,6,999,5994,UPI,CUST1043
2492,2024-02-16,Dumbbell Set 10kg,Sports,North,Online,6,3499,20994,Credit Card,CUST1103
2493,2024-01-30,Dumbbell Set 10kg,Sports,West,Online,2,3499,6998,Credit Card,CUST1086
2494,2024-01-14,Wilson Tennis Racket,Sports,West,Online,8,5499,43992,Net Banking,CUST1078
2495,2024-03-09,Wooden Bookshelf,Furniture,North,Online,2,8999,17998,UPI,CUST1112
2496,2024-05-15,Neutrogena Sunscreen,Beauty,South,Offline,2,599,1198,UPI,CUST1148
2497,2024-03-17,Gillette Razor Set,Beauty,East,Online,10,449,4490,Cash,CUST1009
2498,2024-03-26,Adidas Hoodie,Clothing,East,Online,4,3499,13996,Net Banking,CUST1021
2499,2024-01-18,Maybelline Foundation,Beauty,South,Online,10,799,7990,Cash,CUST1109
2500,2024-01-10,Cycling Helmet,Sports,South,Offline,6,2999,17994,Cash,CUST1122
2501,2024-05-19,Wooden Bookshelf,Furniture,East,Offline,2,8999,17998,UPI,CUST1175
2502,2024-01-17,Whole Wheat Bread,Groceries,West,Online,6,89,534,Cash,CUST1083
2503,2024-02-27,Coffee Table Glass,Furniture,East,Offline,1,6999,6999,UPI,CUST1108
2504,2024-06-24,Wooden Bookshelf,Furniture,East,Online,1,8999,8999,Net Banking,CUST1113
2505,2024-04-06,H&M Formal Shirt,Clothing,North,Online,5,1999,9995,Cash,CUST1053
2506,2024-04-11,H&M Formal Shirt,Clothing,South,Offline,7,1999,13993,UPI,CUST1087
2507,2024-01-14,Swim Goggles Pro,Sports,North,Online,9,999,8991,UPI,CUST1122
2508,2024-02-28,Wilson Tennis Racket,Sports,South,Offline,6,5499,32994,Cash,CUST1024
2509,2024-06-29,HP Printer 3755,Electronics,North,Online,3,12999,38997,Cash,CUST1166
2510,2024-03-16,Ergonomic Chair,Furniture,North,Offline,5,15999,79995,Net Banking,CUST1149
2511,2024-04-04,Wooden Bookshelf,Furniture,South,Offline,3,8999,26997,UPI,CUST1193
2512,2024-05-13,H&M Formal Shirt,Clothing,South,Online,3,1999,5997,Credit Card,CUST1112
2513,2024-05-29,Coffee Table Glass,Furniture,South,Online,5,6999,34995,Cash,CUST1163
2514,2024-06-04,IKEA Study Desk,Furniture,East,Online,5,12999,64995,UPI,CUST1067
2515,2024-03-25,JBL Bluetooth Speaker,Electronics,South,Online,4,6999,27996,Cash,CUST1133
2516,2024-04-10,Wilson Tennis Racket,Sports,East,Online,1,5499,5499,Cash,CUST1135
2517,2024-05-08,Fresh Orange Juice,Groceries,South,Offline,10,149,1490,Net Banking,CUST1137
2518,2024-01-21,Greek Yogurt Pack,Groceries,South,Online,10,199,1990,Cash,CUST1026
2519,2024-04-23,Coffee Table Glass,Furniture,West,Online,4,6999,27996,Net Banking,CUST1149
2520,2024-02-23,Zara Floral Dress,Clothing,North,Offline,9,2999,26991,Credit Card,CUST1193
2521,2024-04-28,L'Oreal Shampoo,Beauty,East,Offline,1,499,499,Credit Card,CUST1031
2522,2024-05-27,H&M Formal Shirt,Clothing,East,Offline,9,1999,17991,Cash,CUST1146
2523,2024-05-01,Whole Wheat Bread,Groceries,West,Online,7,89,623,Credit Card,CUST1146
2524,2024-01-16,Gillette Razor Set,Beauty,South,Offline,9,449,4041,Credit Card,CUST1010
2525,2024-03-13,Organic Almonds 500g,Groceries,East,Offline,4,699,2796,Net Banking,CUST1017
2526,2024-03-28,Gillette Razor Set,Beauty,East,Offline,3,449,1347,Net Banking,CUST1020
2527,2024-02-25,Neutrogena Sunscreen,Beauty,North,Online,4,599,2396,Credit Card,CUST1180
2528,2024-01-02,Neutrogena Sunscreen,Beauty,South,Offline,7,599,4193,Credit Card,CUST1093
2529,2024-06-11,Fresh Orange Juice,Groceries,East,Online,7,149,1043,Net Banking,CUST1061
2530,2024-05-29,Coffee Table Glass,Furniture,West,Offline,1,6999,6999,Credit Card,CUST1097
2531,2024-03-15,Adidas Hoodie,Clothing,North,Offline,4,3499,13996,Net Banking,CUST1124
2532,2024-02-16,IKEA Study Desk,Furniture,North,Online,4,12999,51996,Net Banking,CUST1001
2533,2024-03-28,Zara Floral Dress,Clothing,North,Online,5,2999,14995,UPI,CUST1017
2534,2024-06-29,Dove Body Lotion,Beauty,East,Online,8,349,2792,UPI,CUST1162
2535,2024-02-22,Brown Rice 5kg,Groceries,West,Online,6,399,2394,Credit Card,CUST1009
2536,2024-02-18,Gillette Razor Set,Beauty,East,Offline,1,449,449,UPI,CUST1036
2537,2024-05-04,Wooden Bookshelf,Furniture,East,Offline,1,8999,8999,UPI,CUST1162
2538,2024-03-07,Neutrogena Sunscreen,Beauty,East,Offline,4,599,2396,UPI,CUST1054
2539,2024-01-06,Cycling Helmet,Sports,West,Online,10,2999,29990,Credit Card,CUST1145
2540,2024-02-14,H&M Formal Shirt,Clothing,South,Online,5,1999,9995,UPI,CUST1193
2541,2024-03-30,JBL Bluetooth Speaker,Electronics,South,Offline,5,6999,34995,Net Banking,CUST1034
2542,2024-05-05,Dell Laptop 15,Electronics,South,Online,4,65000,260000,Credit Card,CUST1027
2543,2024-04-08,Olive Oil Premium,Groceries,East,Offline,10,599,5990,Credit Card,CUST1129
2544,2024-05-06,H&M Formal Shirt,Clothing,West,Offline,9,1999,17991,Cash,CUST1187
2545,2024-02-29,Adidas Hoodie,Clothing,South,Online,5,3499,17495,Credit Card,CUST1059
2546,2024-01-03,Wilson Tennis Racket,Sports,South,Online,9,5499,49491,Net Banking,CUST1005
2547,2024-02-17,Yoga Mat Premium,Sports,East,Online,3,1299,3897,Credit Card,CUST1067
2548,2024-01-18,Maybelline Foundation,Beauty,South,Offline,6,799,4794,Net Banking,CUST1118
2549,2024-02-04,Sony WH-1000XM5,Electronics,East,Online,4,29999,119996,UPI,CUST1025
2550,2024-05-24,Levi's 501 Jeans,Clothing,West,Offline,9,3999,35991,Credit Card,CUST1015
2551,2024-06-08,Coffee Table Glass,Furniture,East,Offline,2,6999,13998,Cash,CUST1192
2552,2024-03-11,Cycling Helmet,Sports,North,Offline,8,2999,23992,Cash,CUST1190
2553,2024-04-09,Brown Rice 5kg,Groceries,East,Online,2,399,798,Net Banking,CUST1076
2554,2024-02-06,Zara Floral Dress,Clothing,East,Offline,4,2999,11996,Cash,CUST1107
2555,2024-01-26,HP Printer 3755,Electronics,East,Online,5,12999,64995,Net Banking,CUST1025
2556,2024-06-25,Wooden Bookshelf,Furniture,West,Online,4,8999,35996,Net Banking,CUST1177
2557,2024-06-16,Nike Running Shoes,Clothing,South,Online,6,8499,50994,Cash,CUST1100
2558,2024-04-16,Maybelline Foundation,Beauty,North,Online,9,799,7191,Credit Card,CUST1002
2559,2024-03-27,Queen Bed Frame,Furniture,East,Online,2,22999,45998,Cash,CUST1085
2560,2024-05-24,Samsung Galaxy S23,Electronics,East,Online,2,79999,159998,Credit Card,CUST1167
2561,2024-04-25,Levi's 501 Jeans,Clothing,East,Online,7,3999,27993,Credit Card,CUST1190
2562,2024-05-10,IKEA Study Desk,Furniture,West,Online,1,12999,12999,UPI,CUST1080
2563,2024-06-30,Olive Oil Premium,Groceries,South,Offline,2,599,1198,Cash,CUST1140
2564,2024-01-18,IKEA Study Desk,Furniture,East,Online,1,12999,12999,Cash,CUST1057
2565,2024-03-18,Whole Wheat Bread,Groceries,West,Online,7,89,623,Credit Card,CUST1036
2566,2024-03-28,Levi's 501 Jeans,Clothing,South,Online,1,3999,3999,UPI,CUST1078
2567,2024-04-24,Wooden Bookshelf,Furniture,North,Online,2,8999,17998,Net Banking,CUST1164
2568,2024-06-09,Greek Yogurt Pack,Groceries,East,Online,7,199,1393,Credit Card,CUST1166
2569,2024-04-29,Dumbbell Set 10kg,Sports,South,Offline,5,3499,17495,UPI,CUST1177
2570,2024-04-01,Swim Goggles Pro,Sports,East,Online,2,999,1998,Credit Card,CUST1147
2571,2024-06-19,Sony WH-1000XM5,Electronics,East,Online,4,29999,119996,UPI,CUST1187
2572,2024-06-04,Cycling Helmet,Sports,West,Online,9,2999,26991,Net Banking,CUST1032
2573,2024-02-24,Queen Bed Frame,Furniture,South,Online,3,22999,68997,UPI,CUST1116
2574,2024-03-07,HP Printer 3755,Electronics,West,Offline,1,12999,12999,Credit Card,CUST1146
2575,2024-01-09,Ergonomic Chair,Furniture,East,Online,1,15999,15999,Net Banking,CUST1146
2576,2024-05-15,Adidas Hoodie,Clothing,South,Offline,4,3499,13996,UPI,CUST1138
2577,2024-03-09,Cycling Helmet,Sports,West,Offline,9,2999,26991,Cash,CUST1030
2578,2024-02-27,Swim Goggles Pro,Sports,West,Online,3,999,2997,Credit Card,CUST1043
2579,2024-01-17,Levi's 501 Jeans,Clothing,North,Offline,1,3999,3999,UPI,CUST1084
2580,2024-01-01,Levi's 501 Jeans,Clothing,East,Online,9,3999,35991,Net Banking,CUST1063
2581,2024-03-15,Dove Body Lotion,Beauty,East,Online,1,349,349,Credit Card,CUST1132
2582,2024-05-13,Swim Goggles Pro,Sports,East,Online,1,999,999,Credit Card,CUST1148
2583,2024-01-24,Coffee Table Glass,Furniture,South,Online,4,6999,27996,Cash,CUST1116
2584,2024-05-28,Gillette Razor Set,Beauty,South,Offline,7,449,3143,Credit Card,CUST1138
2585,2024-03-27,Brown Rice 5kg,Groceries,South,Offline,9,399,3591,Net Banking,CUST1122
2586,2024-03-07,Wooden Bookshelf,Furniture,East,Offline,5,8999,44995,UPI,CUST1175
2587,2024-02-26,Adidas Hoodie,Clothing,South,Offline,4,3499,13996,Net Banking,CUST1021
2588,2024-01-25,Wilson Tennis Racket,Sports,East,Offline,6,5499,32994,UPI,CUST1084
2589,2024-05-08,H&M Formal Shirt,Clothing,East,Online,5,1999,9995,Credit Card,CUST1017
2590,2024-04-02,Zara Floral Dress,Clothing,East,Online,8,2999,23992,UPI,CUST1096
2591,2024-05-27,Swim Goggles Pro,Sports,East,Offline,5,999,4995,Net Banking,CUST1110
2592,2024-04-23,Puma Track Pants,Clothing,East,Offline,5,2499,12495,Credit Card,CUST1035
2593,2024-06-29,Wilson Tennis Racket,Sports,South,Offline,9,5499,49491,Net Banking,CUST1152
2594,2024-03-14,Apple AirPods Pro,Electronics,East,Online,5,24999,124995,Credit Card,CUST1127
2595,2024-03-08,Neutrogena Sunscreen,Beauty,West,Offline,6,599,3594,Cash,CUST1105
2596,2024-03-20,Levi's 501 Jeans,Clothing,South,Online,5,3999,19995,Credit Card,CUST1040
2597,2024-06-07,JBL Bluetooth Speaker,Electronics,North,Online,5,6999,34995,Credit Card,CUST1175
2598,2024-04-17,Logitech MX Master 3,Electronics,South,Offline,3,8999,26997,Credit Card,CUST1073
2599,2024-06-19,IKEA Study Desk,Furniture,East,Offline,2,12999,25998,Credit Card,CUST1067
2600,2024-04-19,IKEA Study Desk,Furniture,East,Offline,5,12999,64995,Cash,CUST1117
2601,2024-01-23,Samsung Galaxy S23,Electronics,East,Offline,5,79999,399995,Net Banking,CUST1017
2602,2024-03-30,Apple AirPods Pro,Electronics,North,Online,5,24999,124995,UPI,CUST1002
2603,2024-05-07,Dove Body Lotion,Beauty,South,Online,5,349,1745,UPI,CUST1097
2604,2024-01-12,Olive Oil Premium,Groceries,South,Offline,7,599,4193,Cash,CUST1162
2605,2024-03-17,IKEA Study Desk,Furniture,North,Online,1,12999,12999,UPI,CUST1127
2606,2024-06-09,Puma Track Pants,Clothing,West,Online,4,2499,9996,UPI,CUST1142
2607,2024-04-17,Dell Laptop 15,Electronics,North,Online,3,65000,195000,Credit Card,CUST1191
2608,2024-06-22,Adidas Hoodie,Clothing,West,Offline,9,3499,31491,Net Banking,CUST1107
2609,2024-06-29,Ergonomic Chair,Furniture,South,Offline,3,15999,47997,Credit Card,CUST1159
2610,2024-04-23,Coffee Table Glass,Furniture,West,Offline,5,6999,34995,UPI,CUST1121
2611,2024-04-29,Logitech MX Master 3,Electronics,North,Offline,3,8999,26997,Credit Card,CUST1009
2612,2024-04-15,JBL Bluetooth Speaker,Electronics,West,Online,3,6999,20997,Cash,CUST1032
2613,2024-03-01,Greek Yogurt Pack,Groceries,West,Online,7,199,1393,Net Banking,CUST1140
2614,2024-02-09,Apple AirPods Pro,Electronics,West,Offline,3,24999,74997,UPI,CUST1041
2615,2024-04-01,Brown Rice 5kg,Groceries,East,Online,5,399,1995,UPI,CUST1164
2616,2024-01-23,Samsung Galaxy S23,Electronics,South,Online,1,79999,79999,Cash,CUST1118
2617,2024-03-04,JBL Bluetooth Speaker,Electronics,East,Online,5,6999,34995,UPI,CUST1128
2618,2024-05-08,Puma Track Pants,Clothing,North,Online,7,2499,17493,Credit Card,CUST1103
2619,2024-04-13,Organic Almonds 500g,Groceries,South,Offline,1,699,699,Cash,CUST1023
2620,2024-02-11,Greek Yogurt Pack,Groceries,North,Online,3,199,597,Cash,CUST1007
2621,2024-01-31,Dove Body Lotion,Beauty,West,Offline,9,349,3141,Net Banking,CUST1001
2622,2024-03-02,Wooden Bookshelf,Furniture,North,Offline,5,8999,44995,Net Banking,CUST1013
2623,2024-01-15,Levi's 501 Jeans,Clothing,South,Online,10,3999,39990,Net Banking,CUST1140
2624,2024-05-31,Swim Goggles Pro,Sports,East,Offline,1,999,999,Credit Card,CUST1053
2625,2024-03-17,IKEA Study Desk,Furniture,East,Offline,1,12999,12999,Net Banking,CUST1195
2626,2024-06-15,Cycling Helmet,Sports,South,Online,7,2999,20993,Cash,CUST1194
2627,2024-03-31,Gillette Razor Set,Beauty,South,Online,10,449,4490,UPI,CUST1162
2628,2024-04-29,Dumbbell Set 10kg,Sports,South,Offline,2,3499,6998,Cash,CUST1112
2629,2024-03-28,Zara Floral Dress,Clothing,North,Online,3,2999,8997,Net Banking,CUST1133
2630,2024-01-01,Wooden Bookshelf,Furniture,North,Online,2,8999,17998,Net Banking,CUST1028
2631,2024-04-16,Dell Laptop 15,Electronics,North,Online,5,65000,325000,Net Banking,CUST1039
2632,2024-02-03,Puma Track Pants,Clothing,East,Online,2,2499,4998,Cash,CUST1124
2633,2024-03-27,Nike Running Shoes,Clothing,South,Offline,2,8499,16998,Credit Card,CUST1046
2634,2024-03-14,Wilson Tennis Racket,Sports,South,Online,9,5499,49491,Credit Card,CUST1003
2635,2024-02-13,Neutrogena Sunscreen,Beauty,East,Offline,4,599,2396,Net Banking,CUST1047
2636,2024-02-11,Dell Laptop 15,Electronics,South,Online,4,65000,260000,UPI,CUST1116
2637,2024-03-07,Queen Bed Frame,Furniture,West,Online,3,22999,68997,Credit Card,CUST1111
2638,2024-06-07,L'Oreal Shampoo,Beauty,North,Offline,6,499,2994,Cash,CUST1022
2639,2024-03-23,Logitech MX Master 3,Electronics,South,Offline,2,8999,17998,Net Banking,CUST1018
2640,2024-01-02,IKEA Study Desk,Furniture,East,Online,5,12999,64995,UPI,CUST1200
2641,2024-02-10,Whole Wheat Bread,Groceries,North,Offline,10,89,890,Cash,CUST1073
2642,2024-05-18,Brown Rice 5kg,Groceries,East,Online,2,399,798,Net Banking,CUST1153
2643,2024-01-20,Sony WH-1000XM5,Electronics,East,Online,1,29999,29999,Net Banking,CUST1121
2644,2024-04-03,Gillette Razor Set,Beauty,North,Online,4,449,1796,Cash,CUST1170
2645,2024-06-06,Whole Wheat Bread,Groceries,North,Online,6,89,534,Credit Card,CUST1030
2646,2024-03-11,Queen Bed Frame,Furniture,South,Online,5,22999,114995,Net Banking,CUST1031
2647,2024-03-22,Wooden Bookshelf,Furniture,West,Offline,1,8999,8999,Cash,CUST1139
2648,2024-01-20,Queen Bed Frame,Furniture,South,Online,5,22999,114995,UPI,CUST1195
2649,2024-05-24,Coffee Table Glass,Furniture,West,Online,4,6999,27996,Credit Card,CUST1195
2650,2024-06-20,Cycling Helmet,Sports,East,Online,3,2999,8997,UPI,CUST1074
2651,2024-04-21,Neutrogena Sunscreen,Beauty,West,Online,3,599,1797,Credit Card,CUST1091
2652,2024-01-17,IKEA Study Desk,Furniture,West,Online,5,12999,64995,Net Banking,CUST1031
2653,2024-04-02,Ergonomic Chair,Furniture,North,Offline,2,15999,31998,Net Banking,CUST1170
2654,2024-01-16,Nike Running Shoes,Clothing,West,Offline,9,8499,76491,Credit Card,CUST1198
2655,2024-02-17,Ergonomic Chair,Furniture,South,Online,3,15999,47997,Net Banking,CUST1171
2656,2024-02-16,IKEA Study Desk,Furniture,North,Online,4,12999,51996,Net Banking,CUST1037
2657,2024-04-25,H&M Formal Shirt,Clothing,South,Online,7,1999,13993,UPI,CUST1034
2658,2024-01-03,Queen Bed Frame,Furniture,East,Offline,2,22999,45998,UPI,CUST1053
2659,2024-05-20,Queen Bed Frame,Furniture,North,Online,2,22999,45998,Cash,CUST1135
2660,2024-04-20,Gillette Razor Set,Beauty,North,Online,1,449,449,UPI,CUST1132
2661,2024-05-13,Coffee Table Glass,Furniture,East,Offline,3,6999,20997,Cash,CUST1066
2662,2024-01-02,Organic Almonds 500g,Groceries,West,Offline,2,699,1398,UPI,CUST1152
2663,2024-04-25,Ergonomic Chair,Furniture,West,Offline,3,15999,47997,Net Banking,CUST1115
2664,2024-01-15,Dove Body Lotion,Beauty,West,Online,5,349,1745,Cash,CUST1111
2665,2024-01-20,Wilson Tennis Racket,Sports,South,Online,3,5499,16497,Cash,CUST1122
2666,2024-02-23,Wooden Bookshelf,Furniture,South,Online,2,8999,17998,Cash,CUST1164
2667,2024-02-07,IKEA Study Desk,Furniture,South,Offline,3,12999,38997,Net Banking,CUST1109
2668,2024-06-04,Dell Laptop 15,Electronics,West,Online,3,65000,195000,Cash,CUST1157
2669,2024-05-19,Organic Almonds 500g,Groceries,East,Offline,10,699,6990,Cash,CUST1008
2670,2024-04-05,Nike Running Shoes,Clothing,South,Online,10,8499,84990,Cash,CUST1047
2671,2024-01-08,Puma Track Pants,Clothing,South,Offline,9,2499,22491,Credit Card,CUST1024
2672,2024-03-09,Puma Track Pants,Clothing,East,Offline,1,2499,2499,Net Banking,CUST1139
2673,2024-01-07,Dell Laptop 15,Electronics,South,Offline,2,65000,130000,Credit Card,CUST1102
2674,2024-02-19,IKEA Study Desk,Furniture,North,Offline,3,12999,38997,Cash,CUST1053
2675,2024-02-17,Queen Bed Frame,Furniture,East,Online,5,22999,114995,Cash,CUST1028
2676,2024-04-22,H&M Formal Shirt,Clothing,South,Online,4,1999,7996,Credit Card,CUST1138
2677,2024-02-26,Wilson Tennis Racket,Sports,South,Online,1,5499,5499,Cash,CUST1089
2678,2024-06-06,Gillette Razor Set,Beauty,East,Offline,10,449,4490,Cash,CUST1032
2679,2024-04-28,Maybelline Foundation,Beauty,East,Offline,3,799,2397,Credit Card,CUST1099
2680,2024-02-26,Olive Oil Premium,Groceries,East,Offline,7,599,4193,Credit Card,CUST1032
2681,2024-04-20,Dove Body Lotion,Beauty,West,Online,3,349,1047,Net Banking,CUST1042
2682,2024-05-21,Neutrogena Sunscreen,Beauty,South,Offline,5,599,2995,UPI,CUST1005
2683,2024-04-25,L'Oreal Shampoo,Beauty,West,Online,8,499,3992,UPI,CUST1192
2684,2024-04-15,Apple AirPods Pro,Electronics,North,Offline,1,24999,24999,Cash,CUST1152
2685,2024-01-12,Levi's 501 Jeans,Clothing,South,Offline,5,3999,19995,Cash,CUST1158
2686,2024-01-09,Greek Yogurt Pack,Groceries,North,Online,3,199,597,UPI,CUST1049
2687,2024-03-04,Levi's 501 Jeans,Clothing,South,Online,2,3999,7998,Credit Card,CUST1039
2688,2024-04-05,Neutrogena Sunscreen,Beauty,South,Online,10,599,5990,Cash,CUST1086
2689,2024-03-13,Olive Oil Premium,Groceries,East,Online,9,599,5391,UPI,CUST1177
2690,2024-02-23,Yoga Mat Premium,Sports,East,Online,4,1299,5196,Net Banking,CUST1041
2691,2024-05-31,Wooden Bookshelf,Furniture,South,Online,5,8999,44995,Cash,CUST1031
2692,2024-02-02,Greek Yogurt Pack,Groceries,East,Offline,8,199,1592,UPI,CUST1192
2693,2024-06-02,Ergonomic Chair,Furniture,South,Online,2,15999,31998,Net Banking,CUST1102
2694,2024-02-20,Dell Laptop 15,Electronics,West,Online,2,65000,130000,Credit Card,CUST1003
2695,2024-04-08,H&M Formal Shirt,Clothing,North,Offline,8,1999,15992,UPI,CUST1159
2696,2024-01-26,Yoga Mat Premium,Sports,West,Online,4,1299,5196,Credit Card,CUST1123
2697,2024-04-05,Puma Track Pants,Clothing,East,Online,5,2499,12495,Net Banking,CUST1081
2698,2024-02-08,Gillette Razor Set,Beauty,East,Online,3,449,1347,Credit Card,CUST1158
2699,2024-04-18,Dell Laptop 15,Electronics,East,Offline,2,65000,130000,UPI,CUST1080
2700,2024-02-05,Organic Almonds 500g,Groceries,East,Online,6,699,4194,Cash,CUST1084
2701,2024-03-31,Sony WH-1000XM5,Electronics,East,Offline,2,29999,59998,Credit Card,CUST1148
2702,2024-06-12,Sony WH-1000XM5,Electronics,North,Online,4,29999,119996,Net Banking,CUST1151
2703,2024-04-28,Maybelline Foundation,Beauty,West,Offline,6,799,4794,UPI,CUST1033
2704,2024-02-09,HP Printer 3755,Electronics,North,Online,3,12999,38997,Credit Card,CUST1151
2705,2024-02-16,L'Oreal Shampoo,Beauty,South,Online,1,499,499,Net Banking,CUST1126
2706,2024-06-11,Coffee Table Glass,Furniture,South,Offline,2,6999,13998,Net Banking,CUST1090
2707,2024-01-25,Brown Rice 5kg,Groceries,East,Online,9,399,3591,UPI,CUST1110
2708,2024-03-11,HP Printer 3755,Electronics,North,Offline,3,12999,38997,Cash,CUST1189
2709,2024-05-18,Zara Floral Dress,Clothing,North,Online,7,2999,20993,Cash,CUST1004
2710,2024-05-10,Fresh Orange Juice,Groceries,East,Offline,3,149,447,UPI,CUST1078
2711,2024-02-25,Neutrogena Sunscreen,Beauty,East,Offline,3,599,1797,Cash,CUST1044
2712,2024-02-16,Organic Almonds 500g,Groceries,North,Online,7,699,4893,Cash,CUST1193
2713,2024-03-17,Wooden Bookshelf,Furniture,East,Offline,2,8999,17998,Credit Card,CUST1023
2714,2024-02-13,Levi's 501 Jeans,Clothing,East,Offline,3,3999,11997,Credit Card,CUST1003
2715,2024-06-04,Dove Body Lotion,Beauty,East,Offline,1,349,349,Cash,CUST1104
2716,2024-04-12,Sony WH-1000XM5,Electronics,South,Online,5,29999,149995,UPI,CUST1110
2717,2024-02-19,Nike Running Shoes,Clothing,South,Offline,1,8499,8499,Cash,CUST1157
2718,2024-01-20,Logitech MX Master 3,Electronics,North,Online,2,8999,17998,Cash,CUST1034
2719,2024-02-11,Fresh Orange Juice,Groceries,East,Offline,7,149,1043,Credit Card,CUST1177
2720,2024-01-12,IKEA Study Desk,Furniture,West,Offline,3,12999,38997,Net Banking,CUST1071
2721,2024-04-12,Logitech MX Master 3,Electronics,South,Online,4,8999,35996,Cash,CUST1100
2722,2024-03-13,Puma Track Pants,Clothing,East,Offline,4,2499,9996,Net Banking,CUST1044
2723,2024-02-21,Fresh Orange Juice,Groceries,West,Online,3,149,447,Cash,CUST1172
2724,2024-01-29,Levi's 501 Jeans,Clothing,East,Offline,10,3999,39990,UPI,CUST1072
2725,2024-01-24,Ergonomic Chair,Furniture,South,Offline,4,15999,63996,UPI,CUST1070
2726,2024-03-14,Logitech MX Master 3,Electronics,West,Online,4,8999,35996,UPI,CUST1122
2727,2024-04-17,Dell Laptop 15,Electronics,South,Offline,2,65000,130000,Credit Card,CUST1071
2728,2024-04-19,Dell Laptop 15,Electronics,South,Online,5,65000,325000,Net Banking,CUST1005
